title,Authors,decision,year,academic_age,current_age,total_num_pub,total_num_conference,total_num_informal,total_num_journal,review,rating_score,rating_text,confidence_score,confidence_text
Activation Maximization Generative Adversarial Nets,"['Zhiming Zhou', 'Han Cai', 'Shu Rong', 'Yuxuan Song', 'Kan Ren', 'Weinan Zhang', 'Jun Wang', 'Yong Yu']",Accept,2018,"[12, 13, 8, 2, 10, 8, 16, 18]","[17, 18, 8, 7, 15, 13, 21, 23]","[34, 92, 10, 25, 68, 375, 359, 503]","[16, 35, 7, 11, 27, 185, 163, 340]","[15, 29, 3, 12, 25, 163, 155, 106]","[3, 28, 0, 2, 16, 27, 41, 57]","+ Pros:
- The paper properly compares and discusses the connection between AM-GAN and class conditional GANs in the literature (AC-GAN, LabelGAN)
- The experiments are thorough
- Relation to activation maximization in neural visualization is also properly mentioned
- The authors publish code and honestly share that they could not reproduce AC-GAN's results and thus using to its best variant AC-GAN* that they come up with. I find this an important practice worth encouraging!
- The analysis of Inception score is sound.
+ Cons:
- A few presentation/clarity issues as below
- This paper leaves me wonder why AM-GAN rather than simply characterizing D as a 2K-way classifier (1K real vs 1K fake).

+ Clarity: 
The paper is generally well-written. However, there are a few places that can be improved:
- In 2.2, the authors mentioned ""In fact, the above formulation is a modified version of the original AC-GAN.."", which puts readers confusion whether they were previously just discussed AC-GAN or AC-GAN* (because the previous paragraph says ""AC-GAN are defined as.."".
- Fig. 2: it's not clear what the authors trying to say if looking at only figures and caption. I'd suggest describe more in the caption and follow the concept figure in Odena et al. 2016.
- A few typos here and there e.g. ""[a]n diversity measurement""

+ Originality: AM-GAN is an incremental work by applying AM to GAN. However, I have no problems with this.
+ Significance: 
- Authors show that in quantitative measures, AM-GAN is better than existing GANs on CIFAR-10 / TinyImageNet. Although I don't find much a real difference by visually comparing of samples of AM-GAN to AC-GAN*.

Overall, this is a good paper with thorough experiments supporting their findings regarding AM-GAN and Inception score!","[7, 8, 5]","[' Good paper, accept', ' Top 50% of accepted papers, clear accept', ' Marginally below acceptance threshold']","[4, 4, 4]","[' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is confident but not absolutely certain that the evaluation is correct']"
Evidence Aggregation for Answer Re-Ranking in Open-Domain Question Answering,"['Shuohang Wang', 'Mo Yu', 'Jing Jiang', 'Wei Zhang', 'Xiaoxiao Guo', 'Shiyu Chang', 'Zhiguo Wang', 'Tim Klinger', 'Gerald Tesauro', 'Murray Campbell']",Accept,2018,"[4, 10, 14, 12, 6, 8, 12, 15, 32, 38]","[9, 15, 19, 15, 11, 13, 17, 20, 37, 42]","[94, 187, 145, 33, 86, 212, 202, 38, 118, 78]","[43, 86, 105, 15, 39, 106, 73, 22, 67, 36]","[50, 93, 29, 14, 38, 95, 57, 15, 28, 23]","[1, 8, 11, 4, 9, 11, 72, 1, 23, 19]","Traditional open-domain QA systems typically have two steps: passage retrieval and aggregating answers extracted from the retrieved passages.  This paper essentially follows the same paradigm, but leverages the state-of-the-art reading comprehension models for answer extraction, and develops the neural network models for the aggregating component.  Although the idea seems incremental, the experimental results do seem solid.  The paper is generally easy to follow, but in several places the presentation can be further improved.

Detailed comments/questions:
  1. In Sec. 2.2, the justification for adding H^{aq} and \bar{H}^{aq} is to downweigh the impact of stop word matching.  I feel this is a somewhat indirect and less effective design, if avoiding stop words is really the reason.  A standard preprocessing step may be better.
  2. In Sec. 2.3, it seems that the final score is just the sum of three individual normalized scores. It's not truly a ""weighted"" combination, where the weights are typically assumed to be tuned.
  3. Figure 3: Connecting the dots in the two subfigures on the right does not make sense.  Bar charts should be used instead.
  4. The end of Sec. 4.2: I feel it's a bad example, as the passage does not really support the answer. The fact that ""Sesame Street"" got picked is probably just because it's more famous.
  5. It'd be interesting to see how traditional IR answer aggregation methods perform, such as simple classifiers or heuristics by word matching (or weighted by TFIDF) and counting.  This will demonstrates the true advantages of leveraging modern NN models.

Pros:
  1. Updating a traditional open-domain QA approach with neural models
  2. Experiments demonstrate solid positive results

Cons:
  1. The idea seems incremental
  2. Presentation could be improved
","[6, 6, 8]","[' Marginally above acceptance threshold', ' Marginally above acceptance threshold', ' Top 50% of accepted papers, clear accept']","[4, 2, 3]","[' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is willing to defend the evaluation, but it is quite likely that the reviewer did not understand central parts of the paper', ' The reviewer is fairly confident that the evaluation is correct']"
Few-Shot Learning with Graph Neural Networks,"['Victor Garcia Satorras', 'Joan Bruna Estrach']",Accept,2018,"[2, 9]","[7, 14]","[18, 162]","[7, 64]","[11, 88]","[0, 10]","This paper studies the problem of one-shot and few-shot learning using the Graph Neural Network (GNN) architecture that has been proposed and simplified by several authors. The data points form the nodes of the graph with the edge weights being learned, using ideas similar to message passing algorithms similar to Kearnes et al and Gilmer et al. This method generalizes several existing approaches for few-shot learning including Siamese networks, Prototypical networks and Matching networks. The authors also conduct experiments on the Omniglot and mini-Imagenet data sets, improving on the state of the art.

There are a few typos and the presentation of the paper could be improved and polished more. I would also encourage the authors to compare their work to other unrelated approaches such as Attentive Recurrent Comparators of Shyam et al, and the Learning to Remember Rare Events approach of Kaiser et al, both of which achieve comparable performance on Omniglot. I would also be interested in seeing whether the approach of the authors can be used to improve real world translation tasks such as GNMT. ","[7, 7, 7]","[' Good paper, accept', ' Good paper, accept', ' Good paper, accept']","[4, 4, 4]","[' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is confident but not absolutely certain that the evaluation is correct']"
Action-dependent Control Variates for Policy Optimization via Stein Identity,"['Hao Liu*', 'Yihao Feng*', 'Yi Mao', 'Dengyong Zhou', 'Jian Peng', 'Qiang Liu']",Accept,2018,"[16, 2, 17, 18, 10, 9]","[21, 7, 22, 21, 15, 14]","[564, 29, 76, 62, 166, 183]","[260, 11, 34, 37, 84, 88]","[66, 17, 21, 17, 62, 86]","[238, 1, 21, 8, 20, 9]","The paper proposes action-dependent baselines for reducing variance in policy gradient, through the derivation based on Stein’s identity and control functionals. The method relates closely to prior work on action-dependent baselines, but explores in particular on-policy fitting and a few other design choices that empirically improve the performance. 

A criticism of the paper is that it does not require Stein’s identity/control functionals literature to derive Eq. 8, since it can be derived similarly to linear control variate and it has also previously been discussed in IPG [Gu et. al., 2017] as reparameterizable control variate. The derivation through Stein’s identity does not seem to provide additional insights/algorithm designs beyond direct derivation through reparameterization trick.

The empirical results appear promising, and in particular in comparison with Q-Prop, which fits Q-function using off-policy TD learning. However, the discussion on the causes of the difference should be elaborated much more, as it appears there are substantial differences besides on-policy/off-policy fitting of the Q, such as:

-FitLinear fits linear Q (through parameterization based on linearization of Q) using on-policy learning, rather than fitting nonlinear Q and then at application time linearize around the mean action. A closer comparison would be to use same locally linear Q function for off-policy learning in Q-Prop.

-The use of on-policy fitted value baseline within Q-function parameterization during on-policy fitting is nice. Similar comparison should be done with off-policy fitting in Q-Prop.

I wonder if on-policy fitting of Q can be elaborated more. Specifically, on-policy fitting of V seems to require a few design details to have best performance [GAE, Schulman et. al., 2016]: fitting on previous batch instead of current batch to avoid overfitting  (this is expected for your method as well, since by fitting to current batch the control variate then depends nontrivially on samples that are being applied), and possible use of trust-region regularization to prevent V from changing too much across iterations. 

The paper presents promising results with direct on-policy fitting of action-dependent baseline, which is promising since it does not require long training iterations as in off-policy fitting in Q-Prop. As discussed above, it is encouraged to elaborate other potential causes that led to performance differences. The experimental results are presented well for a range of Mujoco tasks. 

Pros:

-Simple, effective method that appears readily available to be incorporated to any on-policy PG methods without significantly increase in computational time

-Good empirical evaluation

Cons:

-The name Stein control variate seems misleading since the algorithm/method does not rely on derivation through Stein’s identity etc. and does not inherit novel insights due to this derivation.
","[7, 7, 7]","[' Good paper, accept', ' Good paper, accept', ' Good paper, accept']","[4, 3, 3]","[' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is fairly confident that the evaluation is correct', ' The reviewer is fairly confident that the evaluation is correct']"
Decision Boundary Analysis of Adversarial Examples,"['Warren He', 'Bo Li', 'Dawn Song']",Accept,2018,"[7, 10, 20]","[11, 15, 25]","[27, 300, 440]","[16, 124, 254]","[9, 148, 154]","[2, 28, 32]","The paper presents a new approach to generate adversarial attacks to a neural network, and subsequently present a method to defend a neural network from those attacks. I am not familiar with other adversarial attack strategies aside from the ones mentioned in this paper, and therefore I cannot properly assess how innovative the method is.

My comments are the following:

1- I would like to know if benign examples are just regular examples or some short of simple way of computing adversarial attacks.

2- I think the authors should provide a more detailed and formal description of the OPTMARGIN method. In section 3.2 they explain that ""Our attack uses existing optimization attack techniques to..."", but one should be able to understand the method without reading further references. Specially a formal representation of the method should be included.

3- Authors mention that OPTSTRONG attack does not succeed in finding adversarial examples (""it succeeds on 28% of the samples on MNIST;73% on CIFAR-10""). What is the meaning of success rate in here? Is it the % of times that the classifier is confused?

4- OPTSTRONG produces images that are notably more distorted than OPTBRITTLE (by RMS and also visually in the case of MNIST). So I actually cannot tell which method is better, at least in the MNIST experiment. One could do a method that completely distort the image and therefore will be classified with as a class. But adversarial images should be visually undistinguishable from original images. Generated CIFAR images seem similar than the originals, although CIFAR images are very low resolution, so judging this is hard.

4- As a side note, it would be interesting to have an explanation about why region classification is providing a worse accuracy than point classification for CIFAR-10 benign samples.

As a summary, the authors presented a method that successfully attacks other existing defense methods, and present a method that can successfully defend this attack. I would like to see more formal definitions of the methods presented. Also, just by looking at RMS it is expected that this method works better than OPTBRITTLE, since the images are more distorted. It would be needed to have a way of visually evaluate the similarity between original images and generated images.","[6, 6, 6]","[' Marginally above acceptance threshold', ' Marginally above acceptance threshold', ' Marginally above acceptance threshold']","[3, 3, 2]","[' The reviewer is fairly confident that the evaluation is correct', ' The reviewer is fairly confident that the evaluation is correct', ' The reviewer is willing to defend the evaluation, but it is quite likely that the reviewer did not understand central parts of the paper']"
Memory-based Parameter Adaptation,"['Pablo Sprechmann', 'Siddhant M. Jayakumar', 'Jack W. Rae', 'Alexander Pritzel', 'Adria Puigdomenech Badia', 'Benigno Uria', 'Oriol Vinyals', 'Demis Hassabis', 'Razvan Pascanu', 'Charles Blundell']",Accept,2018,"[12, 1, 3, 3, 3, 7, 12, 10, 9, 9]","[17, 4, 7, 7, 7, 7, 17, 15, 14, 14]","[56, 24, 36, 27, 25, 19, 209, 54, 156, 88]","[31, 10, 17, 11, 11, 8, 101, 10, 63, 35]","[20, 14, 19, 14, 13, 9, 98, 26, 87, 48]","[5, 0, 0, 2, 1, 2, 10, 18, 6, 5]","Overall, the idea of this paper is simple but interesting. Via weighted mean NLL over retrieved neighbors, one can update parameters of output network for a given query input. The MAP interpretation provides a flexible Bayesian explanation about this MbPA.

The paper is written well, and the proposed method is evaluated on a number of relevant applications (e.g., continuing learning, incremental learning, unbalanced data, and domain shifts.)

Here are some comments:
1 MbPA is built upon memory. How large should it be? Is it efficient to retrieve neighbors for a given query?
2 For each test, how many steps of MbPA do we need in general? Furthermore, it is a bit unfair for me to retrain deep model, based on test inputs. It seems that, you are implicitly using test data to fit model.
","[6, 6, 8]","[' Marginally above acceptance threshold', ' Marginally above acceptance threshold', ' Top 50% of accepted papers, clear accept']","[4, 5, 4]","[' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is absolutely certain that the evaluation is correct and very familiar with the relevant literature', ' The reviewer is confident but not absolutely certain that the evaluation is correct']"
FearNet: Brain-Inspired Model for Incremental Learning,"['Ronald Kemker', 'Christopher Kanan']",Accept,2018,"[2, 9]","[7, 14]","[15, 109]","[3, 46]","[9, 52]","[3, 11]","Quality: The paper presents a novel solution to an incremental classification problem based on a dual memory system. The proposed solution is inspired by the memory storage mechanism in brain.

Clarity: The problem has been clearly described and the proposed solution is described in detail. The results of numerical experiments and the real data analysis are satisfactory and clearly shows the superior performance of the method compared to the existing ones.

Originality: The solution proposed is a novel one based on a dual memory system inspired by the memory storage mechanism in brain. The memory consolidation is inspired by the mechanisms that occur during sleep. The numerical experiments showing the FearNet performance with sleep frequency also validate the comparison with the brain memory system.

Significance: The work discusses a significant problem of incremental classification. Many of the shelf deep neural net methods require storage of previous training samples too and that slows up the application to larger dataset. Further the traditional deep neural net also suffers from the catastrophic forgetting. Hence, the proposed work provides a novel and scalable solution to the existing problem.

pros: (a) a scalable solution to the incremental classification problem using a brain inspired dual memory system
          (b) mitigates the catastrophic forgetting problem using a memory consolidation by pseudorehearsal.
          (c) introduction of a subsystem that allows which memory system to use for the classification

cons: (a)  How FearNet would perform if imbalanced classes are seen in more than one study sessions?
          (b) Storage of class statistics during pseudo rehearsal could be computationally expensive. How to cope with that?
          (c) How FearNet would handle if there are multiple data sources?","[7, 6, 7]","[' Good paper, accept', ' Marginally above acceptance threshold', ' Good paper, accept']","[4, 2, 2]","[' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is willing to defend the evaluation, but it is quite likely that the reviewer did not understand central parts of the paper', ' The reviewer is willing to defend the evaluation, but it is quite likely that the reviewer did not understand central parts of the paper']"
 Neural Map: Structured Memory for Deep Reinforcement Learning,"['Emilio Parisotto', 'Ruslan Salakhutdinov']",Accept,2018,"[4, 16]","[9, 21]","[32, 419]","[13, 207]","[17, 201]","[2, 11]","This paper presents a fully differentiable neural architecture for mapping and path planning for navigation in previously unseen environments, assuming near perfect* relative localization provided by velocity. The model is more general than the cognitive maps (Gupta et al, 2017) and builds on the NTM/DNC or related architectures (Graves et al, 2014, 2016, Rae et al, 2017) thanks to the 2D spatial structure of the associative memory. Basically, it consists of a 2D-indexed grid of features (the map) M_t that can be summarized at each time point into read vector r_t, and used for extracting a context c_t for the current agent state s_t, compute (thanks to an LSTM/GRU) an updated write vector w_{t+1}^{x,y} at the current position and update the map using that write vector. The position {x,y} is a binned representation of discrete or continuous coordinates. The absolute coordinate map can be replaced by a relative ego-centric map that is shifted (just like in Gupta et al, 2017) as the agent moves.

The experiments are exhaustive and include remembering the goal location with or without cues (similarly to Mirowski et al, 2017, not cited) in simple mazes of size 4x4 up to 8x8 in the 3D Doom environment. The most important aspect is the capability to build a feature map of previously unseen environments.

This paper, showing excellent and important work, has already been published on arXiv 9 months ago and widely cited. It has been improved since, through different sets of experiments and apparently a clearer presentation, but the ideas are the same. I wonder how it is possible that the paper has not been accepted at ICML or NIPS (assuming that it was actually submitted there). What are the motivations of the reviewers who rejected the paper - are they trying to slow down competing research, or are they ignorant, and is the peer review system broken? I quite like the formulation of the NIPS ratings: ""if this paper does not get accepted, I am considering boycotting the conference"".

* The noise model experiment in Appendix D is commendable, but the noise model is somewhat unrealistic (very small variance, zero mean Gaussian) and assumes only drift in x and y, not along the orientation. While this makes sense in grid world environments or rectilinear mazes, it does not correspond to realistic robotic navigation scenarios with wheel skid, missing measurements, etc... Perhaps showing examples of trajectories with drift added would help convince the reader (there is no space restriction in the appendix).","[9, 7, 6]","[' Top 15% of accepted papers, strong accept', ' Good paper, accept', ' Marginally above acceptance threshold']","[5, 4, 5]","[' The reviewer is absolutely certain that the evaluation is correct and very familiar with the relevant literature', ' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is absolutely certain that the evaluation is correct and very familiar with the relevant literature']"
Latent Constraints: Learning to Generate Conditionally from Unconditional Generative Models,"['Jesse Engel', 'Matthew Hoffman', 'Adam Roberts']",Accept,2018,"[4, 13, 12]","[9, 17, 17]","[61, 85, 65]","[30, 49, 24]","[31, 28, 34]","[0, 8, 7]","# Paper overview:
This paper presents an analysis of a basket of approaches which together enable one to sample conditionally from a class of 
generative models which have been trained to match a joint distribution. Latent space constraints (framed as critics) are learned which confine the generating distribution to lie in a conditional subspace, which when combined with what is termed a 'realism' constraint enables the generation of realistic conditional images from a more-or-less standard VAE trained to match the joint data-distribution.

'Identity preserving' transformations are then introduced within the latent space, which allow the retrospective minimal modification of sample points such that they lie in the conditional set of interest (or not).  Finally, a brief foray into unsupervised techniques for learning these conditional constraints is made, a straightforward extension which I think clouds rather than enlightens the overall exposition.

# Paper discussion:
I think this is a nicely written paper, which gives a good explanation of the problem and their proposed innovations, however I am curious to see that the more recent ""Plug & Play Generative Networks: Conditional Iterative Generation of Images in Latent Space"" by Nguyen et al. was not cited.  This is an empirically very successful approach for conditional generation at 'test-time'. 

Other minor criticisms include:
* I find the 'realism' constraint a bit weak, but perhaps it is simply a naming issue.  Did you experiment with alternative approaches for encouraging marginal probability mass?

* The regularisation term L_dist, why this and not log(1 + exp(z' - z)) (or many arbitrary others)? 

* The claim of identity preservation is (to me) a strong one: it would truly be hard to minimise the trajectory distance wrt. the actual 'identity' of the subject.

* For Figure 6 I would prefer a different colourscheme: the red does not show up well on screen.

* ""Furthermore, CGANs and CVAEs suffer from the same problems of mode-collapse and blurriness as their unconditional cousins"" -> this is debateable, there are many papers which employ various methods to (attempt to) alleviate this issue.


# Conclusion:
I think this is a nice piece of work, if the authors can confirm why ""Plug & Play Generative Networks: Conditional Iterative Generation of Images in Latent Space"" is not placed relative to this work in the paper, I would be happy to see it published.  If stuck for space, I would personally recommend moving the one-shot generation section to the appendix as I do not think it adds a huge amount to the overall exposition.","[7, 7, 7]","[' Good paper, accept', ' Good paper, accept', ' Good paper, accept']","[3, 4, 3]","[' The reviewer is fairly confident that the evaluation is correct', ' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is fairly confident that the evaluation is correct']"
Matrix capsules with EM routing,"['Geoffrey E Hinton', 'Sara Sabour', 'Nicholas Frosst']",Accept,2018,[6],[9],[9],[5],[1],[3],"The paper describes another instantiation of ""capsules"" which attempt to learn part-whole relationships and the geometric pose transformations between them.  Results are presented on the smallNORB test set obtaining impressive performance.

Although I like very much this overall approach, this particular paper is so opaquely written that it is difficult to understand exactly what was done and how the network works.  It sounds like the main innovation here is using a 4x4 matrix for the pose parameters, and an iterative EM algorithm to find the correspondence between capsules (routing by agreement).  But what exactly the pose matrix represents, and how they get transformed from one layer to the next, is left almost entirely to the reader's imagination.  In addition, how EM factors in, what the probabilities P_ih represent, etc. is not clear.  I think the authors could do a much better job explaining this model, the rationale behind it, and how it works.

Perhaps the most interesting and compelling result is Figure 2, which shows how ambiguity in object class assignment is resolved with each iteration.  This is very intriguing, but it would be great to understand what is going on and how this is happening.

Although the results are impressive, if one can't understand how this was achieved it is hard to know what to make of it.

","[4, 7, 6]","[' Ok but not good enough - rejection', ' Good paper, accept', ' Marginally above acceptance threshold']","[2, 3, 3]","[' The reviewer is willing to defend the evaluation, but it is quite likely that the reviewer did not understand central parts of the paper', ' The reviewer is fairly confident that the evaluation is correct', ' The reviewer is fairly confident that the evaluation is correct']"
A Hierarchical Model for Device Placement,"['Azalia Mirhoseini', 'Anna Goldie', 'Hieu Pham', 'Benoit Steiner', 'Quoc V. Le', 'Jeff Dean']",Accept,2018,"[9, 10, 7, 3, 14, 27]","[14, 15, 12, 8, 19, 31]","[68, 24, 58, 26, 299, 105]","[38, 10, 23, 10, 143, 44]","[22, 13, 27, 15, 145, 32]","[8, 1, 8, 1, 11, 29]","This paper proposes a device placement algorithm to place operations of tensorflow on devices. 

Pros:

1. It is a novel approach which trains the placement end to end.
2. The experiments are solid to demonstrate this method works very well.
3. The writing is easy to follow.
4. This would be a very useful tool for the community if open sourced.

Cons:

1. It is not very clear in the paper whether the training happens for each model yielding separate agents, or a shared agent is trained and used for all kinds of models. The latter would be more exciting. The adjacency matrix varies size for different graphs, so I guess a separate agent is trained for each graph? However, if the agent is not shared, why not just use integer to represent each operation in the graph, since overfitting would be more desirable in this case.
2. Averaging the embedding is hard to understand especially for the output sizes and number of outputs.
3. It is not clear how the adjacency information is used.
","[8, 5, 5]","[' Top 50% of accepted papers, clear accept', ' Marginally below acceptance threshold', ' Marginally below acceptance threshold']","[5, 4, 4]","[' The reviewer is absolutely certain that the evaluation is correct and very familiar with the relevant literature', ' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is confident but not absolutely certain that the evaluation is correct']"
Apprentice: Using Knowledge Distillation Techniques To Improve Low-Precision Network Accuracy,"['Asit Mishra', 'Debbie Marr']",Accept,2018,"[11, 4]","[14, 7]","[48, 25]","[37, 17]","[8, 6]","[3, 2]","The paper aims at improving the accuracy of a low precision network based on knowledge distillation from a full-precision network. Instead of distillation from a pre-trained network, the paper proposes to train both teacher and student network jointly. The paper shows an interesting result that the distilled low precision network actually performs better than high precision network.

I found the paper interesting but the contribution seems quite limited.

Pros:
1. The paper is well written and easy to read.
2. The paper reported some interesting result such as that the distilled low precision network actually performs better than high precision network, and that training jointly outperforms the traditional distillation method (fixing the teacher network) marginally.

Cons:
1. The name Apprentice seems a bit confusing with apprenticeship learning.
2. The experiments might be further improved by providing a systematic study about the effect of precisions in this work (e.g., producing more samples of precisions on activations and weights).
3. It is unclear how the proposed method outperforms other methods based on fine-tuning. It is also quite possible that after fine-tuning the compressed model usually performs quite similarly to the original model.","[7, 7, 8]","[' Good paper, accept', ' Good paper, accept', ' Top 50% of accepted papers, clear accept']","[4, 4, 4]","[' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is confident but not absolutely certain that the evaluation is correct']"
Residual Connections Encourage Iterative Inference,"['Stanisław Jastrzebski', 'Devansh Arpit', 'Nicolas Ballas', 'Vikas Verma', 'Tong Che', 'Yoshua Bengio']",Accept,2018,"[6, 8, 7, 27, 7, 31]","[10, 13, 12, 31, 12, 36]","[53, 45, 75, 34, 38, 975]","[16, 20, 39, 16, 14, 405]","[29, 25, 35, 15, 18, 454]","[8, 0, 1, 3, 6, 116]","
This paper shows that residual networks can be viewed as doing a sort of iterative inference, where each layer is trained to use its “nonlinear part” to push its values in the negative direction of the loss gradient.  The authors demonstrate this using a Taylor expansion of a standard residual block first, then follow up with several experiments that corroborate this interpretation of iterative inference.  Overall the strength of this paper is that the main insight is quite interesting — though many people have informally thought of residual networks as having this interpretation — this paper is the first one to my knowledge to explain the intuition in a more precise way.  

Some weaknesses of the paper on the other hand — some of the parts of the paper (e.g. on weight sharing) are only somewhat related to the main topic of the paper. In fact, the authors moved the connection to SGD to the appendix, which I thought would be *more* related.   Additionally, parts of the paper are not as clearly written as they could be and lack rigor.  This includes the mathematical derivation of the main insight — some of the steps should be spelled out more explicitly.  The explanation following is also handwavey despite claims to being formal.   

Some other lower level thoughts:
* Regarding weight sharing for residual layers, I don’t understand why we can draw the conclusion that the initial gradient explosion is responsible for the lower generalization capability of the model with shared weights.  Are there other papers in literature that have shown this connection?
* The name “cosine loss” suggests that this function is actually being minimized by a training procedure, but it is just a value that is being plotted… perhaps just call it the cosine?
* I recommend that the authors also check out Figurnov et al CVPR 2017 (""Spatially Adaptive Computation Time for Residual Networks"") which proposes an “adaptive” version of ResNet based on the intuition of adaptive inference.
* The plots in the later parts of the paper are quite small and hard to read.  They are also spaced together too tightly (horizontally), making it difficult to immediately see what each plot is supposed to represent via the y-axis label.
* Finally, the citations need to be fixed (use \citep{} instead of \cite{})

","[7, 6, 5]","[' Good paper, accept', ' Marginally above acceptance threshold', ' Marginally below acceptance threshold']","[4, 3, 5]","[' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is fairly confident that the evaluation is correct', ' The reviewer is absolutely certain that the evaluation is correct and very familiar with the relevant literature']"
Twin Networks: Matching the Future for Sequence Generation,"['Dmitriy Serdyuk', 'Nan Rosemary Ke', 'Alessandro Sordoni', 'Adam Trischler', 'Chris Pal', 'Yoshua Bengio']",Accept,2018,"[4, 8, 10, 3, 22, 31]","[9, 13, 15, 8, 27, 36]","[28, 61, 95, 82, 230, 975]","[10, 22, 52, 39, 98, 405]","[17, 38, 40, 43, 109, 454]","[1, 1, 3, 0, 23, 116]","
1) Summary
This paper proposes a recurrent neural network (RNN) training formulation for encouraging RNN the hidden representations to contain information useful for predicting future timesteps reliably. The authors propose to train a forward and backward RNN in parallel. The forward RNN predicts forward in time and the backward RNN predicts backwards in time. While the forward RNN is trained to predict the next timestep, its hidden representation is forced to be similar to the representation of the backward RNN in the same optimization step. In experiments, it is shown that the proposed method improves training speed in terms of number of training iterations, achieves 0.8 CIDEr points improvement over baselines using the proposed training, and also achieves improved performance for the task of speech recognition.


2) Pros:
+ Novel idea that makes sense for learning a more robust representation for predicting the future and prevent only local temporal correlations learned.
+ Informative analysis for clearly identifying the strengths of the proposed method and where it is failing to perform as expected.
+ Improved performance in speech recognition task.
+ The idea is clearly explained and well motivated.


3) Cons:
Image captioning experiment:
In the experimental section, there is an image captioning result in which the proposed method is used on top of two baselines. This experiment shows improvement over such baselines, however, the performance is still worse compared against baselines such as Lu et al, 2017 and Yao et al, 2016. It would be optimal if the authors can use their training method on such baselines and show improved performance, or explain why this cannot be done.


Unconditioned generation experiments:
In these experiments, sequential pixel-by-pixel MNIST generation is performed in which the proposed method did not help. Because of this, two conditioned set ups are performed: 1) 25% of pixels are given before generation, and 2) 75% of pixels are given before generation. The proposed method performs similar to the baseline in the 25% case, and better than the baseline in the 75% case. For completeness, and to come to a stronger conclusion on how much uncertainty really affects the proposed method, this experiment needs a case in which 50% of the pixels are given. Observing 25% of the pixels gives almost no information about the identity of the digit and it makes sense that it’s hard to encode the future, however, 50% of the pixels give a good idea of what the digit identity is. If the authors believe that the 50% case is not necessary, please feel free to explain why.


Additional comments:
The method is shown to converge faster compared to the baselines, however, it is possible that the baseline may finish training faster (the authors do acknowledge the additional computation needed in the backward RNN).
It would be informative for the research community to see the relationship of training time (how long it takes in hours) versus how fast it learns (iterations taken to learn).

Experiments on RL planning tasks would be interesting to see (Maybe on a simple/predictable environment).


4) Conclusion
The paper proposes a method for training RNN architectures to better model the future in its internal state supervised by another RNN modeling the future in reverse. Correctly modeling the future is very important for tasks that require making decisions of what to do in the future based on what we predict from the past. The proposed method presents a possible way of better modeling the future, however, some the results do not clearly back up the claim yet. The given score will improve if the authors are able to address the stated issues.


POST REBUTTAL RESPONSE:
The authors have addressed the comments on the MNIST experiments and show better results, however, as far as I can see, they did not address my concern about the comparisons on the image captioning experiment. In the image captioning experiment the authors choose two networks (Show & Tell and Soft attention) that they improve using the proposed method that end up performing similar to the second best baseline (Yao et al. 2016) based on Table 3 and their response. I requested for the authors to use their method on the best performing baselines (i.e. Yao et al. 2016 or Liu et al. 2017) or explain why this cannot be done (maybe my request was not clearly stated). Applying the proposed method on the strong baselines would highlight the author's claims more strongly than just applying on the average performing chosen baselines. This request was not addressed and instead the authors just improved the average performing baselines in Table 3 to meet the best baselines. Given, that the authors were able to improve the results in the sequential MNIST and improve the average baselines, my rating improves one point. However, I still have concerns about this method not being shown to improve the best methods presented in Table 3 which would give a more solid result. My rating changes to marginally above threshold for acceptance.","[6, 8, 7]","[' Marginally above acceptance threshold', ' Top 50% of accepted papers, clear accept', ' Good paper, accept']","[4, 4, 4]","[' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is confident but not absolutely certain that the evaluation is correct', ' The reviewer is confident but not absolutely certain that the evaluation is correct']"
